Cliente,Contrato,Tipo de Crédito,Montante a Recuperar
Cliente0539,Contrato2852,Crédito Individual,"1,907.66"
Cliente0540,Contrato3054,Crédito Individual,"1,141.24"
Cliente0541,Contrato2251,Crédito Cartões,61.99
Cliente0542,Contrato0043,Outro Crédito,243.65
Cliente0543,Contrato2261,Crédito Cartões,"1,828.83"
Cliente0544,Contrato3154,Crédito Individual,"1,975.57"
Cliente0545,Contrato0016,Outro Crédito,"2,635.58"
Cliente0545,Contrato0017,Outro Crédito,"105,990.98"
Cliente0545,Contrato0436,Outro Crédito,"7,664.50"
Cliente0545,Contrato1772,Outro Crédito,"234,697.81"
Cliente0545,Contrato2147,Outro Crédito,"123,562.32"
Cliente0546,Contrato0762,Outro Crédito,"1,843.71"
Cliente0546,Contrato2408,Crédito Cartões,826.03
Cliente0546,Contrato2416,Crédito Cartões,432.81
Cliente0547,Contrato1944,Outro Crédito,"63,147.81"
Cliente0548,Contrato0076,Outro Crédito,14.10
Cliente0549,Contrato3005,Outro Crédito,"80,078.84"
Cliente0550,Contrato0967,Outro Crédito,854.82
Cliente0550,Contrato2650,Crédito Cartões,626.57
Cliente0551,Contrato0033,Outro Crédito,532.86
Cliente0552,Contrato0092,Outro Crédito,787.54
Cliente0552,Contrato0193,Outro Crédito,"3,073.28"
Cliente0553,Contrato2252,Crédito Cartões,657.35
Cliente0554,Contrato0040,Outro Crédito,"26,776.10"
Cliente0554,Contrato2021,Crédito Habitação,"5,153.03"
Cliente0554,Contrato3126,Crédito Habitação,"6,335.41"
Cliente0555,Contrato1837,Outro Crédito,433.97
Cliente0556,Contrato1857,Outro Crédito,"37,913.27"
Cliente0557,Contrato2874,Crédito Habitação,"24,754.89"
Cliente0558,Contrato1994,Crédito Habitação,"31,819.58"
Cliente0559,Contrato1946,Outro Crédito,"9,152.94"
Cliente0560,Contrato0084,Outro Crédito,"2,788.00"
Cliente0560,Contrato2231,Crédito Cartões,"5,763.78"
Cliente0561,Contrato0123,Outro Crédito,210.84
Cliente0562,Contrato1904,Outro Crédito,"2,055.05"
Cliente0563,Contrato0066,Outro Crédito,76.59
Cliente0564,Contrato0275,Outro Crédito,18.41
Cliente0565,Contrato1902,Outro Crédito,"125,458.30"
Cliente0566,Contrato0089,Outro Crédito,4.95
Cliente0567,Contrato3099,Crédito Individual,"1,336.77"
Cliente0568,Contrato3057,Outro Crédito,"129,730.73"
Cliente0568,Contrato3190,Crédito Habitação,"21,926.30"
Cliente0569,Contrato2303,Crédito Cartões,"5,779.82"
Cliente0570,Contrato1040,Outro Crédito,120.83
Cliente0571,Contrato1204,Outro Crédito,8.81
Cliente0572,Contrato2990,Crédito Individual,"2,064.39"
Cliente0573,Contrato0085,Outro Crédito,657.27
Cliente0574,Contrato0670,Outro Crédito,61.27
Cliente0575,Contrato0130,Outro Crédito,124.94
Cliente0576,Contrato0463,Outro Crédito,33.94
Cliente0576,Contrato2300,Crédito Cartões,557.45
Cliente0577,Contrato0045,Outro Crédito,146.52
Cliente0578,Contrato1878,Outro Crédito,"3,277.10"
Cliente0579,Contrato0009,Outro Crédito,"11,921.27"
Cliente0580,Contrato1950,Crédito Individual,"3,545.38"
Cliente0581,Contrato0021,Outro Crédito,"4,987.98"
Cliente0582,Contrato0314,Outro Crédito,154.82
Cliente0583,Contrato0025,Outro Crédito,"87,222.95"
Cliente0583,Contrato1853,Outro Crédito,"23,942.30"
Cliente0583,Contrato1854,Outro Crédito,"24,406.17"
Cliente0584,Contrato0631,Outro Crédito,"3,683.85"
Cliente0584,Contrato2749,Outro Crédito,"55,732.88"
Cliente0585,Contrato1786,Outro Crédito,"111,178.44"
Cliente0585,Contrato1855,Outro Crédito,"5,471.67"
Cliente0586,Contrato0102,Outro Crédito,37.41
Cliente0587,Contrato0056,Outro Crédito,"2,593.75"
Cliente0588,Contrato1830,Crédito Individual,956.94
Cliente0589,Contrato0047,Outro Crédito,498.80
Cliente0590,Contrato2101,Crédito Habitação,"1,476.39"
Cliente0591,Contrato0024,Outro Crédito,"6,185.09"
Cliente0592,Contrato0090,Outro Crédito,"1,058.77"
Cliente0592,Contrato2755,Crédito Individual,"1,614.60"
Cliente0593,Contrato0073,Outro Crédito,997.60
Cliente0593,Contrato0151,Outro Crédito,279.33
Cliente0594,Contrato0030,Outro Crédito,"1,496.39"
Cliente0595,Contrato0078,Outro Crédito,34.42
Cliente0595,Contrato2567,Crédito Cartões,52.60
Cliente0596,Contrato0088,Outro Crédito,"4,140.02"
Cliente0597,Contrato0042,Outro Crédito,"7,847.77"
Cliente0598,Contrato1356,Outro Crédito,26.29
Cliente0599,Contrato1903,Outro Crédito,"5,985.57"
Cliente0600,Contrato0082,Outro Crédito,"19,951.92"
Cliente0601,Contrato0133,Outro Crédito,423.67
Cliente0602,Contrato2837,Crédito Individual,"2,922.96"
Cliente0603,Contrato0208,Outro Crédito,48.43
Cliente0603,Contrato1824,Crédito Habitação,"8,778.54"
Cliente0604,Contrato0215,Outro Crédito,409.93
Cliente0604,Contrato2954,Crédito Habitação,"20,552.76"
Cliente0605,Contrato0913,Outro Crédito,"1,170.36"
Cliente0605,Contrato2523,Crédito Cartões,374.57
Cliente0606,Contrato0735,Outro Crédito,22.94
Cliente0606,Contrato3070,Crédito Habitação,"12,177.60"
Cliente0607,Contrato0004,Outro Crédito,673.38
Cliente0608,Contrato0013,Outro Crédito,"4,203.09"
Cliente0608,Contrato2312,Crédito Cartões,"7,636.71"
Cliente0609,Contrato1078,Outro Crédito,15.56
Cliente0609,Contrato3196,Crédito Individual,"8,983.63"
Cliente0610,Contrato2978,Outro Crédito,"20,471.31"
Cliente0611,Contrato0071,Outro Crédito,"3,237.84"
Cliente0612,Contrato0093,Outro Crédito,14.65
Cliente0613,Contrato0107,Outro Crédito,"2,693.51"
Cliente0614,Contrato2135,Crédito Habitação,"4,070.57"
Cliente0615,Contrato0938,Outro Crédito,0.00
Cliente0616,Contrato1895,Outro Crédito,"3,052.64"
Cliente0617,Contrato3037,Crédito Individual,"6,093.53"
Cliente0618,Contrato0049,Outro Crédito,41.99
Cliente0619,Contrato1799,Crédito Habitação,280.87
Cliente0620,Contrato3093,Crédito Individual,"8,703.74"
Cliente0621,Contrato0064,Outro Crédito,"6,262.10"
Cliente0622,Contrato0001,Outro Crédito,"39,654.43"
Cliente0623,Contrato3028,Crédito Individual,"10,557.71"
Cliente0624,Contrato2992,Crédito Individual,"19,267.39"
Cliente0625,Contrato1864,Outro Crédito,"19,357.84"
Cliente0626,Contrato0264,Outro Crédito,103.18
Cliente0627,Contrato0020,Outro Crédito,293.02
Cliente0627,Contrato1991,Crédito Habitação,"8,682.17"
Cliente0627,Contrato2064,Outro Crédito,"9,584.30"
Cliente0628,Contrato2132,Crédito Habitação,"33,786.59"
Cliente0628,Contrato2279,Crédito Cartões,"2,103.97"
Cliente0628,Contrato2308,Crédito Cartões,"1,396.60"
Cliente0628,Contrato2906,Crédito Habitação,"56,390.52"
Cliente0629,Contrato3206,Crédito Habitação,239.61
Cliente0630,Contrato0069,Outro Crédito,16.91
Cliente0630,Contrato2136,Crédito Habitação,"2,337.83"
Cliente0630,Contrato2269,Crédito Cartões,422.27
Cliente0631,Contrato0026,Outro Crédito,28.90
Cliente0631,Contrato2935,Crédito Individual,"3,459.53"
Cliente0632,Contrato0052,Outro Crédito,210.00
Cliente0633,Contrato0015,Outro Crédito,"2,244.59"
Cliente0634,Contrato1808,Outro Crédito,"5,083.51"
Cliente0634,Contrato2809,Crédito Habitação,"44,681.57"
Cliente0635,Contrato2744,Crédito Individual,328.61
Cliente0636,Contrato0050,Outro Crédito,46.92
Cliente0636,Contrato2838,Crédito Individual,67.20
Cliente0637,Contrato1860,Outro Crédito,"2,234.61"
Cliente0638,Contrato0018,Outro Crédito,682.89
Cliente0638,Contrato0183,Outro Crédito,58.04
Cliente0638,Contrato1821,Outro Crédito,"86,104.02"
Cliente0638,Contrato1932,Outro Crédito,"36,661.65"
Cliente0639,Contrato0074,Outro Crédito,"9,975.96"
Cliente0640,Contrato0454,Outro Crédito,55.84
Cliente0640,Contrato2031,Crédito Individual,"6,160.47"
Cliente0641,Contrato0110,Outro Crédito,"1,405.56"
Cliente0642,Contrato2896,Crédito Individual,"1,123.33"
Cliente0643,Contrato0063,Outro Crédito,997.60
Cliente0644,Contrato2757,Crédito Habitação,"2,838.46"
Cliente0645,Contrato2847,Crédito Individual,"7,789.53"
Cliente0646,Contrato1867,Outro Crédito,409.01
Cliente0647,Contrato0007,Outro Crédito,17.37
Cliente0648,Contrato1822,Outro Crédito,"62,150.63"
Cliente0649,Contrato0136,Outro Crédito,58.92
Cliente0650,Contrato0122,Outro Crédito,8.48
Cliente0651,Contrato0046,Outro Crédito,"1,276.59"
Cliente0652,Contrato1906,Outro Crédito,284.66
Cliente0652,Contrato1907,Outro Crédito,"1,346.75"
Cliente0653,Contrato1820,Outro Crédito,"7,794.02"
Cliente0654,Contrato0041,Outro Crédito,75.50
Cliente0655,Contrato0424,Outro Crédito,50.08
Cliente0655,Contrato2964,Outro Crédito,"44,928.67"
Cliente0655,Contrato2971,Crédito Individual,"9,460.06"
Cliente0656,Contrato1929,Outro Crédito,"8,501.90"
Cliente0657,Contrato0104,Outro Crédito,997.60
Cliente0658,Contrato2799,Crédito Individual,"3,152.73"
Cliente0659,Contrato0101,Outro Crédito,"3,671.15"
Cliente0660,Contrato1888,Outro Crédito,"3,272.11"
Cliente0661,Contrato0431,Outro Crédito,29.48
Cliente0661,Contrato2018,Crédito Individual,"11,474.48"
Cliente0662,Contrato0103,Outro Crédito,438.94
Cliente0663,Contrato0080,Outro Crédito,"8,570.37"
Cliente0664,Contrato1831,Outro Crédito,"8,858.65"
Cliente0665,Contrato0012,Outro Crédito,"6,459.43"
Cliente0666,Contrato2447,Crédito Cartões,471.49
Cliente0666,Contrato2758,Crédito Individual,"8,566.79"
Cliente0666,Contrato3040,Crédito Individual,"6,998.65"
Cliente0667,Contrato2570,Crédito Cartões,381.45
Cliente0668,Contrato0283,Outro Crédito,33.05
Cliente0669,Contrato0077,Outro Crédito,897.84
Cliente0670,Contrato2712,Crédito Individual,"1,617.09"
Cliente0670,Contrato2839,Crédito Individual,"2,151.24"
Cliente0671,Contrato1879,Outro Crédito,"229,633.82"
Cliente0672,Contrato0061,Outro Crédito,"3,591.34"
Cliente0673,Contrato0181,Outro Crédito,39.16
Cliente0673,Contrato2816,Crédito Individual,"2,531.29"
Cliente0674,Contrato0113,Outro Crédito,737.27
Cliente0674,Contrato1781,Outro Crédito,"2,324,536.05"
Cliente0674,Contrato1912,Outro Crédito,"41,010.99"
Cliente0675,Contrato1790,Outro Crédito,"108,829.84"
Cliente0676,Contrato0109,Outro Crédito,"8,579.32"
Cliente0677,Contrato2890,Crédito Individual,"37,334.95"
Cliente0678,Contrato0054,Outro Crédito,18.64
Cliente0679,Contrato0023,Outro Crédito,71.97
Cliente0680,Contrato0060,Outro Crédito,"3,292.07"
Cliente0681,Contrato0116,Outro Crédito,58.59
Cliente0682,Contrato3235,Crédito Individual,"12,197.60"
Cliente0683,Contrato2483,Crédito Cartões,399.19
Cliente0684,Contrato2879,Crédito Habitação,891.43
Cliente0684,Contrato2880,Crédito Habitação,"2,390.35"
Cliente0685,Contrato0070,Outro Crédito,493.81
Cliente0686,Contrato0065,Outro Crédito,25.54
Cliente0687,Contrato1891,Outro Crédito,"1,546.27"
Cliente0688,Contrato2314,Crédito Cartões,"1,344.05"
Cliente0689,Contrato0044,Outro Crédito,"3,990.38"
Cliente0690,Contrato0305,Outro Crédito,375.27
Cliente0691,Contrato0083,Outro Crédito,"2,005.27"
Cliente0692,Contrato0057,Outro Crédito,"1,034.52"
Cliente0693,Contrato1873,Outro Crédito,"21,455.41"
Cliente0694,Contrato0051,Outro Crédito,"3,318.50"
Cliente0695,Contrato0035,Outro Crédito,712.00
Cliente0695,Contrato2472,Crédito Cartões,133.29
Cliente0695,Contrato3003,Outro Crédito,"93,622.13"
Cliente0696,Contrato0048,Outro Crédito,34.20
Cliente0697,Contrato1782,Outro Crédito,"388,222.08"
Cliente0698,Contrato0126,Outro Crédito,59.49
Cliente0699,Contrato1901,Outro Crédito,"1,446.51"
Cliente0700,Contrato0029,Outro Crédito,39.90
Cliente0701,Contrato1900,Outro Crédito,"2,272.18"
Cliente0702,Contrato1800,Crédito Habitação,440.61
Cliente0702,Contrato2133,Crédito Habitação,"2,621.52"
Cliente0703,Contrato2662,Crédito Individual,"4,633.83"
Cliente0704,Contrato0067,Outro Crédito,"14,963.94"
Cliente0705,Contrato1914,Outro Crédito,144.65
Cliente0706,Contrato2245,Crédito Cartões,"1,071.12"
Cliente0707,Contrato3058,Crédito Individual,331.54
Cliente0707,Contrato3089,Crédito Individual,565.43
Cliente0708,Contrato0120,Outro Crédito,"1,975.75"
Cliente0709,Contrato1827,Outro Crédito,"19,371.51"
Cliente0710,Contrato1861,Outro Crédito,"16,765.95"
Cliente0711,Contrato0058,Outro Crédito,123.81
Cliente0712,Contrato1798,Crédito Habitação,"11,829.18"
Cliente0712,Contrato1803,Outro Crédito,"3,206.99"
Cliente0713,Contrato0114,Outro Crédito,145.07
Cliente0714,Contrato0111,Outro Crédito,119.71
Cliente0715,Contrato0055,Outro Crédito,"39,199.18"
Cliente0716,Contrato1862,Outro Crédito,"2,244.59"
Cliente0717,Contrato1791,Outro Crédito,"3,678.03"
Cliente0718,Contrato0096,Outro Crédito,"7,631.60"
Cliente0719,Contrato0106,Outro Crédito,493.81
Cliente0720,Contrato1848,Outro Crédito,192.44
Cliente0720,Contrato1868,Outro Crédito,"491,175.32"
Cliente0721,Contrato0095,Outro Crédito,"2,493.99"
Cliente0722,Contrato0003,Outro Crédito,"1,079.87"
Cliente0722,Contrato1928,Outro Crédito,"479,138.34"
Cliente0723,Contrato0127,Outro Crédito,180.89
Cliente0724,Contrato3078,Crédito Habitação,"11,366.27"
Cliente0725,Contrato0036,Outro Crédito,60.37
Cliente0726,Contrato1893,Outro Crédito,"1,687.87"
Cliente0727,Contrato0105,Outro Crédito,498.80
Cliente0728,Contrato3125,Crédito Habitação,"84,803.85"
Cliente0729,Contrato1905,Outro Crédito,"15,861.77"
Cliente0730,Contrato0014,Outro Crédito,"4,489.18"
Cliente0731,Contrato1947,Outro Crédito,"1,870.49"
Cliente0732,Contrato0081,Outro Crédito,110.20
Cliente0733,Contrato2642,Crédito Cartões,200.26
Cliente0734,Contrato1870,Outro Crédito,"73,008.04"
Cliente0735,Contrato0038,Outro Crédito,573.62
Cliente0736,Contrato1858,Outro Crédito,"4,162.48"
Cliente0737,Contrato1913,Outro Crédito,684.45
Cliente0738,Contrato0434,Outro Crédito,150.63
Cliente0738,Contrato1993,Crédito Individual,"16,684.71"
Cliente0739,Contrato0072,Outro Crédito,"44,040.38"
Cliente0740,Contrato0108,Outro Crédito,252.64
Cliente0741,Contrato0005,Outro Crédito,"39,006.26"
Cliente0742,Contrato0131,Outro Crédito,319.28
Cliente0742,Contrato3238,Outro Crédito,"1,739.90"
Cliente0742,Contrato3275,Outro Crédito,"8,396.15"
Cliente0742,Contrato3276,Outro Crédito,"28,434.58"
Cliente0742,Contrato3280,Outro Crédito,"70,598.36"
Cliente0743,Contrato1832,Outro Crédito,349.16
Cliente0743,Contrato1833,Outro Crédito,798.08
Cliente0743,Contrato1834,Outro Crédito,274.34
Cliente0743,Contrato1835,Outro Crédito,498.80
Cliente0743,Contrato1836,Outro Crédito,"1,197.11"
Cliente0744,Contrato1871,Outro Crédito,279.33
Cliente0745,Contrato0204,Outro Crédito,"4,580.33"
Cliente0745,Contrato2697,Outro Crédito,"55,393.99"
Cliente0745,Contrato2805,Crédito Individual,"5,153.42"
Cliente0746,Contrato0037,Outro Crédito,58.89
Cliente0747,Contrato0019,Outro Crédito,"43,682.23"
Cliente0748,Contrato0526,Outro Crédito,33.18
Cliente0749,Contrato1880,Outro Crédito,219.47
Cliente0750,Contrato1775,Outro Crédito,"1,958,698.61"
Cliente0751,Contrato1823,Outro Crédito,"46,481.92"
Cliente0752,Contrato0002,Outro Crédito,59.88
Cliente0752,Contrato3170,Crédito Individual,"11,562.33"
Cliente0753,Contrato0079,Outro Crédito,"2,915.14"
Cliente0754,Contrato2117,Crédito Habitação,"1,147.57"
Cliente0754,Contrato3031,Crédito Individual,"14,619.89"
Cliente0755,Contrato1863,Outro Crédito,872.90
Cliente0756,Contrato0451,Outro Crédito,576.12
Cliente0757,Contrato0119,Outro Crédito,"2,813.79"
Cliente0757,Contrato1774,Crédito Habitação,"28,462.32"
Cliente0757,Contrato2824,Crédito Habitação,"21,080.10"
Cliente0758,Contrato0031,Outro Crédito,"1,507.41"
Cliente0758,Contrato1936,Outro Crédito,"25,908.79"
Cliente0759,Contrato0135,Outro Crédito,67.94
Cliente0760,Contrato0117,Outro Crédito,"1,233.21"
Cliente0761,Contrato0097,Outro Crédito,797.84
Cliente0762,Contrato1770,Crédito Habitação,"7,480.03"
Cliente0762,Contrato1771,Crédito Habitação,267.68
Cliente0763,Contrato1295,Outro Crédito,30.32
Cliente0764,Contrato1788,Outro Crédito,"92,345.06"
Cliente0765,Contrato0222,Outro Crédito,18.93
Cliente0766,Contrato0301,Outro Crédito,54.70
Cliente0767,Contrato0595,Outro Crédito,10.95
Cliente0768,Contrato3015,Crédito Habitação,321.79
Cliente0769,Contrato1882,Outro Crédito,623.51
Cliente0770,Contrato0139,Outro Crédito,118.77
Cliente0771,Contrato0140,Outro Crédito,39.06
Cliente0771,Contrato2686,Crédito Individual,"17,499.02"
Cliente0771,Contrato2745,Crédito Individual,"3,698.44"
Cliente0772,Contrato1915,Outro Crédito,"1,319.94"
Cliente0773,Contrato0141,Outro Crédito,53.56
Cliente0774,Contrato0143,Outro Crédito,"9,975.96"
Cliente0775,Contrato0144,Outro Crédito,"9,975.96"
Cliente0776,Contrato0145,Outro Crédito,"2,992.79"
Cliente0777,Contrato0146,Outro Crédito,39.41
Cliente0778,Contrato0147,Outro Crédito,"3,165.76"
Cliente0779,Contrato0148,Outro Crédito,"2,493.99"
Cliente0780,Contrato0149,Outro Crédito,"12,968.75"
Cliente0781,Contrato0150,Outro Crédito,319.23
Cliente0782,Contrato0152,Outro Crédito,648.44
Cliente0783,Contrato0153,Outro Crédito,175.08
Cliente0784,Contrato0154,Outro Crédito,997.60
Cliente0785,Contrato0155,Outro Crédito,"9,477.16"
Cliente0786,Contrato0156,Outro Crédito,360.88
Cliente0787,Contrato0157,Outro Crédito,"1,844.42"
Cliente0788,Contrato0158,Outro Crédito,"1,246.99"
Cliente0789,Contrato0159,Outro Crédito,"3,198.15"
Cliente0790,Contrato0160,Outro Crédito,"10,724.15"
Cliente0791,Contrato0161,Outro Crédito,"1,895.43"
Cliente0792,Contrato0162,Outro Crédito,118.75
Cliente0793,Contrato0163,Outro Crédito,"11,666.27"
Cliente0794,Contrato0164,Outro Crédito,"15,459.68"
Cliente0795,Contrato0165,Outro Crédito,"1,652.61"
Cliente0796,Contrato0166,Outro Crédito,70.04
Cliente0797,Contrato0167,Outro Crédito,139.00
Cliente0798,Contrato0168,Outro Crédito,163.15
Cliente0799,Contrato0997,Outro Crédito,86.39
Cliente0800,Contrato0169,Outro Crédito,"4,819.65"
Cliente0800,Contrato0170,Outro Crédito,"52,240.42"
Cliente0800,Contrato2151,Outro Crédito,"130,173.90"
Cliente0801,Contrato0075,Outro Crédito,479.99
Cliente0801,Contrato1773,Crédito Habitação,"96,019.17"
Cliente0801,Contrato3135,Crédito Habitação,"42,128.72"
Cliente0802,Contrato1776,Crédito Habitação,"36,201.87"
Cliente0803,Contrato0845,Outro Crédito,"1,167.55"
Cliente0804,Contrato3146,Outro Crédito,"380,560.96"
Cliente0805,Contrato1931,Outro Crédito,"3,192.30"
Cliente0806,Contrato1896,Outro Crédito,"8,479.56"
Cliente0807,Contrato1792,Outro Crédito,"133,923.87"
Cliente0808,Contrato0671,Outro Crédito,24.68
Cliente0808,Contrato2766,Crédito Individual,"7,188.63"
Cliente0809,Contrato2715,Crédito Individual,"5,691.25"
Cliente0810,Contrato2024,Crédito Individual,"10,755.28"
Cliente0810,Contrato2789,Crédito Individual,"10,621.45"
Cliente0811,Contrato0172,Outro Crédito,54.28
Cliente0812,Contrato0173,Outro Crédito,22.41
Cliente0812,Contrato3104,Outro Crédito,"21,935.75"
Cliente0812,Contrato3183,Outro Crédito,30.00
Cliente0812,Contrato3205,Outro Crédito,"48,312.27"
Cliente0813,Contrato3110,Crédito Individual,380.92
Cliente0814,Contrato0174,Outro Crédito,198.43
Cliente0814,Contrato3250,Outro Crédito,"33,507.56"
Cliente0815,Contrato1150,Outro Crédito,253.47
Cliente0815,Contrato1257,Outro Crédito,17.88
Cliente0816,Contrato1361,Outro Crédito,302.55
Cliente0817,Contrato0175,Outro Crédito,917.50
Cliente0818,Contrato0176,Outro Crédito,"3,041.83"
Cliente0818,Contrato0177,Outro Crédito,"137,316.22"
Cliente0819,Contrato2036,Outro Crédito,"25,618.56"
Cliente0820,Contrato2079,Crédito Habitação,"11,246.55"
Cliente0820,Contrato2997,Crédito Habitação,"2,097.83"
Cliente0821,Contrato0178,Outro Crédito,362.90
Cliente0821,Contrato3045,Outro Crédito,"99,560.01"
Cliente0822,Contrato0179,Outro Crédito,"1,032.23"
Cliente0823,Contrato0180,Outro Crédito,161.84
Cliente0823,Contrato1885,Outro Crédito,"405,016.27"
Cliente0824,Contrato0476,Outro Crédito,137.40
Cliente0824,Contrato2294,Crédito Cartões,264.74
Cliente0825,Contrato0468,Outro Crédito,12.88
Cliente0826,Contrato2514,Crédito Cartões,997.48
Cliente0827,Contrato0182,Outro Crédito,37.20
Cliente0827,Contrato3098,Outro Crédito,"146,275.99"
Cliente0828,Contrato2037,Outro Crédito,335.69
Cliente0829,Contrato3181,Crédito Habitação,659.57
Cliente0830,Contrato1916,Outro Crédito,15.88
Cliente0831,Contrato1784,Outro Crédito,"18,485.54"
Cliente0832,Contrato0983,Outro Crédito,927.67
Cliente0833,Contrato0184,Outro Crédito,54.34
Cliente0834,Contrato0780,Outro Crédito,61.33
Cliente0835,Contrato1793,Outro Crédito,"3,805.55"
Cliente0836,Contrato0185,Outro Crédito,12.27
Cliente0837,Contrato2341,Crédito Cartões,435.36
Cliente0838,Contrato1886,Outro Crédito,200.25
Cliente0839,Contrato2326,Crédito Cartões,"1,037.68"
Cliente0840,Contrato0308,Outro Crédito,257.14
Cliente0841,Contrato1794,Outro Crédito,"8,938.62"
Cliente0842,Contrato0186,Outro Crédito,926.64
Cliente0842,Contrato2032,Crédito Individual,"4,840.70"
Cliente0843,Contrato0187,Outro Crédito,370.72
Cliente0843,Contrato1965,Crédito Habitação,"49,017.12"
Cliente0843,Contrato2249,Crédito Cartões,515.67
Cliente0844,Contrato0647,Outro Crédito,53.67
Cliente0845,Contrato0432,Outro Crédito,"1,635.09"
Cliente0846,Contrato1130,Outro Crédito,5.35
Cliente0847,Contrato2840,Crédito Individual,"16,797.00"
Cliente0848,Contrato0189,Outro Crédito,89.85
Cliente0849,Contrato0695,Outro Crédito,39.20
Cliente0849,Contrato2785,Crédito Individual,"13,123.57"
Cliente0850,Contrato1920,Outro Crédito,"3,591.34"
Cliente0851,Contrato3042,Crédito Individual,"2,404.90"
Cliente0852,Contrato0190,Outro Crédito,"1,325.94"
Cliente0852,Contrato2660,Crédito Individual,"16,581.44"
Cliente0852,Contrato2671,Crédito Individual,"8,556.20"
Cliente0852,Contrato2713,Crédito Individual,"2,840.80"
Cliente0853,Contrato0191,Outro Crédito,19.48
Cliente0853,Contrato3219,Crédito Habitação,"1,298.14"
Cliente0854,Contrato1801,Crédito Habitação,"1,100.62"
Cliente0855,Contrato0563,Outro Crédito,38.05
Cliente0855,Contrato2127,Crédito Habitação,"32,204.09"
Cliente0855,Contrato2325,Crédito Cartões,"2,541.85"
Cliente0856,Contrato0192,Outro Crédito,31.95
Cliente0857,Contrato1922,Outro Crédito,"1,463.24"
Cliente0858,Contrato1984,Crédito Habitação,335.44
Cliente0859,Contrato1924,Outro Crédito,920.26
Cliente0860,Contrato2554,Crédito Cartões,26.77
Cliente0861,Contrato2171,Outro Crédito,"25,247.00"
Cliente0861,Contrato2999,Outro Crédito,"13,005.25"
Cliente0862,Contrato0931,Outro Crédito,35.47
Cliente0863,Contrato0478,Outro Crédito,234.48
Cliente0863,Contrato0549,Outro Crédito,54.94
Cliente0863,Contrato2293,Crédito Cartões,449.58
Cliente0863,Contrato2429,Crédito Cartões,"2,224.57"
Cliente0863,Contrato2908,Crédito Individual,"33,059.95"
Cliente0864,Contrato0195,Outro Crédito,61.67
Cliente0864,Contrato2810,Crédito Individual,"20,630.94"
Cliente0865,Contrato0196,Outro Crédito,"1,613.61"
Cliente0866,Contrato0726,Outro Crédito,230.27
Cliente0867,Contrato1887,Outro Crédito,"29,927.87"
Cliente0868,Contrato1960,Crédito Individual,"10,582.89"
Cliente0868,Contrato2248,Crédito Cartões,741.03
Cliente0869,Contrato0198,Outro Crédito,26.42
Cliente0870,Contrato0199,Outro Crédito,184.18
Cliente0871,Contrato1303,Outro Crédito,64.16
Cliente0872,Contrato0200,Outro Crédito,825.07
Cliente0873,Contrato1825,Outro Crédito,"2,960.23"
Cliente0874,Contrato1926,Outro Crédito,"1,474.46"
Cliente0875,Contrato1889,Outro Crédito,"2,539.88"
Cliente0876,Contrato0201,Outro Crédito,31.17
Cliente0877,Contrato0903,Outro Crédito,97.91
Cliente0877,Contrato3084,Outro Crédito,"29,791.29"
Cliente0878,Contrato1927,Outro Crédito,997.60
Cliente0878,Contrato1930,Outro Crédito,"2,010.16"
Cliente0879,Contrato0907,Outro Crédito,39.86
Cliente0880,Contrato1829,Crédito Individual,"2,230.28"
Cliente0881,Contrato1815,Outro Crédito,"9,036.88"
Cliente0882,Contrato0905,Outro Crédito,89.79
Cliente0883,Contrato0205,Outro Crédito,131.76
Cliente0884,Contrato1058,Outro Crédito,37.50
Cliente0885,Contrato1148,Outro Crédito,6.95
Cliente0886,Contrato0206,Outro Crédito,"1,219.63"
Cliente0887,Contrato0207,Outro Crédito,314.73
Cliente0887,Contrato1844,Outro Crédito,"7,204.46"
Cliente0888,Contrato1109,Outro Crédito,417.34
Cliente0889,Contrato0209,Outro Crédito,145.19
Cliente0890,Contrato0210,Outro Crédito,69.18
Cliente0890,Contrato2912,Crédito Habitação,"3,697.51"
Cliente0891,Contrato1910,Outro Crédito,302.48
Cliente0892,Contrato0219,Outro Crédito,25.35
Cliente0892,Contrato0616,Outro Crédito,"5,956.04"
Cliente0892,Contrato2009,Crédito Individual,"3,153.48"
Cliente0892,Contrato2772,Crédito Habitação,"5,694.19"
Cliente0892,Contrato3095,Outro Crédito,"116,349.22"
Cliente0893,Contrato2437,Crédito Cartões,44.70
Cliente0894,Contrato2845,Crédito Individual,"29,753.87"
Cliente0895,Contrato1919,Outro Crédito,"1,995.19"
Cliente0896,Contrato0211,Outro Crédito,0.28
Cliente0896,Contrato2014,Crédito Habitação,"15,949.07"
Cliente0896,Contrato2242,Crédito Cartões,"1,184.94"
Cliente0897,Contrato2395,Crédito Cartões,"1,431.39"
Cliente0898,Contrato1921,Outro Crédito,"1,780.71"
Cliente0899,Contrato0212,Outro Crédito,"3,421.89"
Cliente0900,Contrato0213,Outro Crédito,767.89
Cliente0901,Contrato0214,Outro Crédito,59.87
Cliente0901,Contrato2674,Crédito Individual,"10,195.95"
Cliente0901,Contrato2709,Crédito Individual,"5,922.68"
Cliente0902,Contrato0221,Outro Crédito,0.81
Cliente0902,Contrato0892,Outro Crédito,112.01
Cliente0903,Contrato0216,Outro Crédito,104.01
Cliente0904,Contrato0217,Outro Crédito,111.23
Cliente0905,Contrato1205,Outro Crédito,30.41
