Cliente,Contrato,Tipo de Crédito,Montante a Recuperar
Cliente0552,Contrato0138,Outro Crédito,279.33
Cliente0553,Contrato0027,Outro Crédito,"1,496.39"
Cliente0554,Contrato0072,Outro Crédito,43.83
Cliente0554,Contrato2395,Crédito Cartões,52.60
Cliente0555,Contrato0082,Outro Crédito,"4,140.02"
Cliente0556,Contrato0037,Outro Crédito,"7,847.77"
Cliente0557,Contrato1227,Outro Crédito,35.77
Cliente0558,Contrato1799,Outro Crédito,"5,985.57"
Cliente0559,Contrato0076,Outro Crédito,"19,951.92"
Cliente0560,Contrato0124,Outro Crédito,423.67
Cliente0561,Contrato2704,Crédito Individual,"2,866.15"
Cliente0562,Contrato0193,Outro Crédito,57.90
Cliente0562,Contrato1722,Crédito Habitação,"14,473.56"
Cliente0563,Contrato0825,Outro Crédito,"1,463.14"
Cliente0563,Contrato2355,Crédito Cartões,488.27
Cliente0564,Contrato0661,Outro Crédito,22.94
Cliente0564,Contrato2888,Crédito Habitação,"12,177.60"
Cliente0565,Contrato0004,Outro Crédito,673.38
Cliente0566,Contrato0011,Outro Crédito,"4,734.18"
Cliente0566,Contrato2170,Crédito Cartões,"8,463.19"
Cliente0567,Contrato0973,Outro Crédito,15.56
Cliente0567,Contrato2985,Crédito Individual,"3,292.41"
Cliente0568,Contrato2816,Outro Crédito,"20,471.31"
Cliente0569,Contrato0065,Outro Crédito,"3,237.84"
Cliente0570,Contrato0100,Outro Crédito,"2,693.51"
Cliente0571,Contrato2009,Crédito Habitação,"1,071.15"
Cliente0572,Contrato1791,Outro Crédito,"3,052.64"
Cliente0573,Contrato0043,Outro Crédito,23.69
Cliente0574,Contrato1698,Crédito Habitação,218.39
Cliente0575,Contrato0058,Outro Crédito,"6,262.10"
Cliente0576,Contrato0001,Outro Crédito,"39,654.43"
Cliente0577,Contrato2827,Crédito Individual,"8,981.69"
Cliente0578,Contrato1761,Outro Crédito,"19,357.84"
Cliente0579,Contrato0238,Outro Crédito,122.13
Cliente0580,Contrato0018,Outro Crédito,292.72
Cliente0580,Contrato1881,Crédito Habitação,"8,835.29"
Cliente0580,Contrato1945,Outro Crédito,"9,384.30"
Cliente0581,Contrato2006,Crédito Habitação,"33,786.59"
Cliente0581,Contrato2141,Crédito Cartões,"2,103.97"
Cliente0581,Contrato2166,Crédito Cartões,"1,396.60"
Cliente0581,Contrato2759,Crédito Habitação,"56,390.52"
Cliente0582,Contrato0063,Outro Crédito,16.29
Cliente0582,Contrato2010,Crédito Habitação,"2,337.83"
Cliente0582,Contrato2131,Crédito Cartões,422.27
Cliente0583,Contrato0024,Outro Crédito,38.38
Cliente0583,Contrato2782,Crédito Individual,"3,459.53"
Cliente0584,Contrato0046,Outro Crédito,210.00
Cliente0585,Contrato0013,Outro Crédito,"2,244.59"
Cliente0586,Contrato1705,Outro Crédito,"5,083.51"
Cliente0586,Contrato2680,Crédito Habitação,"44,681.57"
Cliente0587,Contrato0044,Outro Crédito,46.92
Cliente0588,Contrato1757,Outro Crédito,"2,234.61"
Cliente0589,Contrato0016,Outro Crédito,682.89
Cliente0589,Contrato0170,Outro Crédito,58.04
Cliente0589,Contrato1719,Outro Crédito,"86,104.02"
Cliente0589,Contrato1828,Outro Crédito,"36,661.65"
Cliente0590,Contrato0068,Outro Crédito,"9,975.96"
Cliente0591,Contrato0411,Outro Crédito,55.84
Cliente0591,Contrato1916,Crédito Individual,"6,160.47"
Cliente0592,Contrato0102,Outro Crédito,"1,405.56"
Cliente0593,Contrato2750,Crédito Individual,"1,312.83"
Cliente0594,Contrato0057,Outro Crédito,997.60
Cliente0595,Contrato2633,Crédito Habitação,"5,275.54"
Cliente0596,Contrato2711,Crédito Individual,"4,776.43"
Cliente0597,Contrato1764,Outro Crédito,409.01
Cliente0598,Contrato1720,Outro Crédito,"62,150.63"
Cliente0599,Contrato0127,Outro Crédito,58.92
Cliente0600,Contrato0114,Outro Crédito,8.48
Cliente0601,Contrato1802,Outro Crédito,284.66
Cliente0601,Contrato1803,Outro Crédito,"1,346.75"
Cliente0602,Contrato1718,Outro Crédito,"8,523.54"
Cliente0603,Contrato0036,Outro Crédito,84.92
Cliente0604,Contrato0383,Outro Crédito,50.02
Cliente0604,Contrato2804,Outro Crédito,"44,928.67"
Cliente0604,Contrato2811,Crédito Individual,"9,460.06"
Cliente0605,Contrato1825,Outro Crédito,"8,501.90"
Cliente0606,Contrato0097,Outro Crédito,997.60
Cliente0607,Contrato0094,Outro Crédito,"3,671.15"
Cliente0608,Contrato1784,Outro Crédito,"3,272.11"
Cliente0609,Contrato0389,Outro Crédito,29.48
Cliente0609,Contrato1907,Crédito Individual,"11,474.48"
Cliente0610,Contrato0096,Outro Crédito,438.94
Cliente0611,Contrato0074,Outro Crédito,"8,570.37"
Cliente0612,Contrato1729,Outro Crédito,"8,858.65"
Cliente0613,Contrato0010,Outro Crédito,"6,459.43"
Cliente0614,Contrato2288,Crédito Cartões,471.49
Cliente0614,Contrato2634,Crédito Individual,"8,566.79"
Cliente0614,Contrato2867,Crédito Individual,"6,998.65"
Cliente0615,Contrato2397,Crédito Cartões,504.62
Cliente0616,Contrato0256,Outro Crédito,42.53
Cliente0617,Contrato0071,Outro Crédito,897.84
Cliente0618,Contrato2595,Crédito Individual,"1,617.09"
Cliente0618,Contrato2705,Crédito Individual,"2,151.24"
Cliente0619,Contrato1776,Outro Crédito,"229,633.82"
Cliente0620,Contrato0055,Outro Crédito,"3,591.34"
Cliente0621,Contrato0169,Outro Crédito,48.63
Cliente0621,Contrato2687,Crédito Individual,"2,967.12"
Cliente0622,Contrato0105,Outro Crédito,708.91
Cliente0622,Contrato1679,Outro Crédito,"2,586,920.07"
Cliente0622,Contrato1808,Outro Crédito,"41,010.99"
Cliente0623,Contrato1688,Outro Crédito,"108,829.84"
Cliente0624,Contrato2745,Crédito Individual,"36,212.87"
Cliente0625,Contrato0048,Outro Crédito,18.64
Cliente0626,Contrato0021,Outro Crédito,71.97
Cliente0627,Contrato0054,Outro Crédito,"3,292.07"
Cliente0628,Contrato0108,Outro Crédito,58.59
Cliente0629,Contrato3015,Crédito Individual,"12,731.33"
Cliente0630,Contrato2321,Crédito Cartões,399.19
Cliente0631,Contrato2736,Crédito Habitação,"2,909.44"
Cliente0631,Contrato2737,Crédito Habitação,"9,263.24"
Cliente0632,Contrato0064,Outro Crédito,493.81
Cliente0633,Contrato0059,Outro Crédito,25.54
Cliente0634,Contrato1787,Outro Crédito,"1,546.27"
Cliente0635,Contrato2172,Crédito Cartões,"1,543.02"
Cliente0636,Contrato0039,Outro Crédito,"3,990.38"
Cliente0637,Contrato0276,Outro Crédito,441.37
Cliente0638,Contrato0077,Outro Crédito,"2,005.27"
Cliente0639,Contrato0051,Outro Crédito,"1,034.52"
Cliente0640,Contrato1770,Outro Crédito,"21,455.41"
Cliente0641,Contrato0045,Outro Crédito,"3,318.50"
Cliente0642,Contrato0042,Outro Crédito,43.67
Cliente0643,Contrato1680,Outro Crédito,"388,222.08"
Cliente0644,Contrato0118,Outro Crédito,59.49
Cliente0645,Contrato1797,Outro Crédito,"1,446.51"
Cliente0646,Contrato1796,Outro Crédito,"2,272.18"
Cliente0647,Contrato1699,Crédito Habitação,41.90
Cliente0647,Contrato2007,Crédito Habitação,126.16
Cliente0648,Contrato2552,Crédito Individual,"4,633.83"
Cliente0649,Contrato0061,Outro Crédito,"14,963.94"
Cliente0650,Contrato1810,Outro Crédito,144.65
Cliente0651,Contrato2110,Crédito Cartões,"1,232.18"
Cliente0652,Contrato2903,Crédito Individual,52.01
Cliente0653,Contrato0112,Outro Crédito,"2,984.05"
Cliente0654,Contrato1725,Outro Crédito,"19,371.51"
Cliente0655,Contrato1758,Outro Crédito,"16,765.95"
Cliente0656,Contrato0052,Outro Crédito,123.81
Cliente0657,Contrato1697,Crédito Habitação,"11,829.18"
Cliente0657,Contrato1700,Outro Crédito,"3,206.99"
Cliente0658,Contrato0106,Outro Crédito,145.07
Cliente0659,Contrato0103,Outro Crédito,119.71
Cliente0660,Contrato0049,Outro Crédito,"39,199.18"
Cliente0661,Contrato1759,Outro Crédito,"2,244.59"
Cliente0662,Contrato1689,Outro Crédito,"3,772.81"
Cliente0663,Contrato0089,Outro Crédito,"7,631.60"
Cliente0664,Contrato0099,Outro Crédito,493.81
Cliente0665,Contrato1745,Outro Crédito,97.92
Cliente0665,Contrato1765,Outro Crédito,"489,728.62"
Cliente0666,Contrato0088,Outro Crédito,"2,493.99"
Cliente0667,Contrato0003,Outro Crédito,"1,079.87"
Cliente0667,Contrato1824,Outro Crédito,"479,138.34"
Cliente0668,Contrato0119,Outro Crédito,180.89
Cliente0669,Contrato2895,Crédito Habitação,"11,366.27"
Cliente0670,Contrato0032,Outro Crédito,58.05
Cliente0671,Contrato1789,Outro Crédito,"1,687.87"
Cliente0672,Contrato0098,Outro Crédito,498.80
Cliente0673,Contrato2931,Crédito Habitação,"84,803.85"
Cliente0674,Contrato1801,Outro Crédito,"15,861.77"
Cliente0675,Contrato0012,Outro Crédito,"4,489.18"
Cliente0676,Contrato1843,Outro Crédito,"1,870.49"
Cliente0677,Contrato0075,Outro Crédito,110.20
Cliente0678,Contrato1767,Outro Crédito,"73,008.04"
Cliente0679,Contrato0034,Outro Crédito,573.62
Cliente0680,Contrato1755,Outro Crédito,"2,689.71"
Cliente0681,Contrato1809,Outro Crédito,684.45
Cliente0682,Contrato0391,Outro Crédito,150.53
Cliente0682,Contrato1882,Crédito Individual,"16,684.71"
Cliente0683,Contrato0066,Outro Crédito,"16,315.37"
Cliente0684,Contrato0101,Outro Crédito,252.64
Cliente0685,Contrato3048,Outro Crédito,"52,051.04"
Cliente0685,Contrato3052,Outro Crédito,"231,179.92"
Cliente0686,Contrato1730,Outro Crédito,349.16
Cliente0686,Contrato1731,Outro Crédito,798.08
Cliente0686,Contrato1732,Outro Crédito,274.34
Cliente0686,Contrato1733,Outro Crédito,498.80
Cliente0686,Contrato1734,Outro Crédito,"1,197.11"
Cliente0687,Contrato1768,Outro Crédito,279.33
Cliente0688,Contrato2490,Crédito Cartões,816.34
Cliente0688,Contrato3083,Crédito Individual,"12,628.23"
Cliente0689,Contrato0189,Outro Crédito,"4,655.65"
Cliente0689,Contrato2582,Outro Crédito,"55,568.56"
Cliente0689,Contrato2676,Crédito Individual,"5,153.42"
Cliente0690,Contrato0033,Outro Crédito,68.36
Cliente0691,Contrato0017,Outro Crédito,"43,682.23"
Cliente0692,Contrato0476,Outro Crédito,42.66
Cliente0693,Contrato1777,Outro Crédito,219.47
Cliente0694,Contrato1673,Outro Crédito,"2,176,600.29"
Cliente0695,Contrato1721,Outro Crédito,"49,503.35"
Cliente0696,Contrato0002,Outro Crédito,59.88
Cliente0696,Contrato2966,Crédito Individual,"10,283.24"
Cliente0697,Contrato0073,Outro Crédito,"2,915.14"
Cliente0698,Contrato1992,Crédito Habitação,"1,147.57"
Cliente0698,Contrato2857,Crédito Individual,"14,619.89"
Cliente0699,Contrato1760,Outro Crédito,872.90
Cliente0700,Contrato0408,Outro Crédito,647.12
Cliente0701,Contrato0111,Outro Crédito,"3,224.74"
Cliente0701,Contrato1672,Crédito Habitação,"20,675.45"
Cliente0701,Contrato2693,Crédito Habitação,"21,080.10"
Cliente0702,Contrato0028,Outro Crédito,"1,507.41"
Cliente0702,Contrato1832,Outro Crédito,"25,908.79"
Cliente0703,Contrato0126,Outro Crédito,67.94
Cliente0704,Contrato0109,Outro Crédito,"1,228.84"
Cliente0705,Contrato0090,Outro Crédito,797.84
Cliente0706,Contrato1669,Crédito Habitação,"14,314.19"
Cliente0706,Contrato1670,Crédito Habitação,"2,238.02"
Cliente0707,Contrato1175,Outro Crédito,39.79
Cliente0708,Contrato1686,Outro Crédito,"92,345.06"
Cliente0709,Contrato0272,Outro Crédito,64.17
Cliente0710,Contrato0538,Outro Crédito,10.95
Cliente0711,Contrato1779,Outro Crédito,623.51
Cliente0712,Contrato2572,Crédito Individual,"17,499.02"
Cliente0712,Contrato2624,Crédito Individual,"3,698.44"
Cliente0713,Contrato1949,Crédito Habitação,"1,643.46"
Cliente0714,Contrato1811,Outro Crédito,"1,319.94"
Cliente0715,Contrato0130,Outro Crédito,53.56
Cliente0716,Contrato1674,Crédito Habitação,"1,251.74"
Cliente0717,Contrato0132,Outro Crédito,"2,992.79"
Cliente0718,Contrato0133,Outro Crédito,39.41
Cliente0719,Contrato0134,Outro Crédito,"3,165.76"
Cliente0720,Contrato0135,Outro Crédito,"2,493.99"
Cliente0721,Contrato0136,Outro Crédito,"12,968.75"
Cliente0722,Contrato0137,Outro Crédito,319.23
Cliente0723,Contrato0139,Outro Crédito,648.44
Cliente0724,Contrato0140,Outro Crédito,175.08
Cliente0725,Contrato0141,Outro Crédito,997.60
Cliente0726,Contrato0142,Outro Crédito,"9,477.16"
Cliente0727,Contrato0143,Outro Crédito,360.88
Cliente0728,Contrato0144,Outro Crédito,"1,844.42"
Cliente0729,Contrato0145,Outro Crédito,"1,246.99"
Cliente0730,Contrato0146,Outro Crédito,"3,198.15"
Cliente0731,Contrato0147,Outro Crédito,"10,724.15"
Cliente0732,Contrato0148,Outro Crédito,"1,895.43"
Cliente0733,Contrato0149,Outro Crédito,118.75
Cliente0734,Contrato0150,Outro Crédito,"11,666.27"
Cliente0735,Contrato0151,Outro Crédito,"15,459.68"
Cliente0736,Contrato0152,Outro Crédito,"1,652.61"
Cliente0737,Contrato0153,Outro Crédito,70.04
Cliente0738,Contrato0154,Outro Crédito,139.00
Cliente0739,Contrato0155,Outro Crédito,163.15
Cliente0740,Contrato0899,Outro Crédito,105.34
Cliente0741,Contrato0156,Outro Crédito,"4,816.84"
Cliente0741,Contrato0157,Outro Crédito,"52,386.88"
Cliente0741,Contrato2021,Outro Crédito,"130,173.90"
Cliente0742,Contrato0069,Outro Crédito,479.94
Cliente0742,Contrato2938,Crédito Habitação,"11,049.15"
Cliente0743,Contrato1675,Crédito Habitação,"36,201.87"
Cliente0744,Contrato0762,Outro Crédito,"1,384.25"
Cliente0745,Contrato0158,Outro Crédito,"1,263.96"
Cliente0745,Contrato2484,Crédito Cartões,"1,271.27"
Cliente0746,Contrato2947,Outro Crédito,"378,469.69"
Cliente0747,Contrato1827,Outro Crédito,"3,192.30"
Cliente0748,Contrato1792,Outro Crédito,"8,479.56"
Cliente0749,Contrato0605,Outro Crédito,24.68
Cliente0749,Contrato2642,Crédito Individual,"7,188.63"
Cliente0750,Contrato1910,Crédito Individual,"10,755.28"
Cliente0750,Contrato2663,Crédito Individual,"10,621.45"
Cliente0751,Contrato0160,Outro Crédito,54.28
Cliente0752,Contrato0161,Outro Crédito,22.41
Cliente0752,Contrato2913,Outro Crédito,"21,935.75"
Cliente0752,Contrato2974,Outro Crédito,"4,927.25"
Cliente0752,Contrato2994,Outro Crédito,"51,889.96"
Cliente0753,Contrato2919,Crédito Individual,437.77
Cliente0754,Contrato0162,Outro Crédito,198.16
Cliente0754,Contrato3028,Outro Crédito,"33,354.49"
Cliente0755,Contrato1046,Outro Crédito,252.42
Cliente0755,Contrato1150,Outro Crédito,17.88
Cliente0756,Contrato1231,Outro Crédito,359.63
Cliente0757,Contrato0163,Outro Crédito,917.50
Cliente0758,Contrato0164,Outro Crédito,"3,683.96"
Cliente0758,Contrato0165,Outro Crédito,"136,754.19"
Cliente0759,Contrato1920,Outro Crédito,"20,818.60"
Cliente0760,Contrato0166,Outro Crédito,362.90
Cliente0760,Contrato2870,Outro Crédito,"100,076.01"
Cliente0761,Contrato0167,Outro Crédito,"1,211.59"
Cliente0762,Contrato0168,Outro Crédito,155.62
Cliente0762,Contrato1782,Outro Crédito,"405,016.27"
Cliente0763,Contrato0430,Outro Crédito,156.29
Cliente0763,Contrato2155,Crédito Cartões,302.63
Cliente0764,Contrato0422,Outro Crédito,12.66
Cliente0765,Contrato1921,Outro Crédito,373.58
Cliente0766,Contrato1812,Outro Crédito,15.88
Cliente0767,Contrato1682,Outro Crédito,"18,485.54"
Cliente0768,Contrato0884,Outro Crédito,"1,192.18"
Cliente0769,Contrato0171,Outro Crédito,63.82
Cliente0770,Contrato0701,Outro Crédito,70.81
Cliente0771,Contrato1691,Outro Crédito,"3,805.55"
Cliente0772,Contrato0172,Outro Crédito,11.80
Cliente0773,Contrato2196,Crédito Cartões,435.36
Cliente0774,Contrato1783,Outro Crédito,200.25
Cliente0775,Contrato2183,Crédito Cartões,"1,198.75"
Cliente0776,Contrato0279,Outro Crédito,294.86
Cliente0777,Contrato1692,Outro Crédito,"9,743.96"
Cliente0778,Contrato0173,Outro Crédito,924.72
Cliente0778,Contrato1917,Crédito Individual,"4,840.70"
Cliente0779,Contrato0174,Outro Crédito,370.61
Cliente0779,Contrato1860,Crédito Habitação,"49,017.12"
Cliente0779,Contrato2114,Crédito Cartões,591.47
Cliente0780,Contrato0585,Outro Crédito,63.15
Cliente0781,Contrato0390,Outro Crédito,"1,839.13"
Cliente0782,Contrato1028,Outro Crédito,5.35
Cliente0783,Contrato2706,Crédito Individual,"15,344.37"
Cliente0784,Contrato0176,Outro Crédito,89.85
Cliente0785,Contrato0624,Outro Crédito,48.67
Cliente0785,Contrato2659,Crédito Individual,"13,123.57"
Cliente0786,Contrato1816,Outro Crédito,"3,591.34"
Cliente0787,Contrato0177,Outro Crédito,"1,320.40"
Cliente0787,Contrato2551,Crédito Individual,"16,581.44"
Cliente0787,Contrato2561,Crédito Individual,"8,556.20"
Cliente0787,Contrato2596,Crédito Individual,"2,840.80"
Cliente0788,Contrato0508,Outro Crédito,38.01
Cliente0788,Contrato2002,Crédito Habitação,"3,214.26"
Cliente0788,Contrato2182,Crédito Cartões,"2,541.85"
Cliente0789,Contrato0178,Outro Crédito,13.76
Cliente0790,Contrato1818,Outro Crédito,"1,463.24"
Cliente0791,Contrato1820,Outro Crédito,920.26
Cliente0792,Contrato2041,Outro Crédito,"25,247.00"
Cliente0792,Contrato2832,Outro Crédito,"13,005.25"
Cliente0793,Contrato0840,Outro Crédito,44.94
Cliente0794,Contrato0432,Outro Crédito,234.14
Cliente0794,Contrato0496,Outro Crédito,64.42
Cliente0794,Contrato2154,Crédito Cartões,449.58
Cliente0794,Contrato2272,Crédito Cartões,"2,584.60"
Cliente0794,Contrato2760,Crédito Individual,"33,059.95"
Cliente0795,Contrato0181,Outro Crédito,61.60
Cliente0795,Contrato2681,Crédito Individual,"20,630.94"
Cliente0796,Contrato0182,Outro Crédito,"1,613.61"
Cliente0797,Contrato0652,Outro Crédito,268.09
Cliente0798,Contrato1855,Crédito Individual,"10,582.89"
Cliente0798,Contrato2113,Crédito Cartões,741.03
Cliente0799,Contrato0184,Outro Crédito,26.42
Cliente0800,Contrato1180,Outro Crédito,83.11
Cliente0801,Contrato0185,Outro Crédito,825.07
Cliente0802,Contrato1723,Outro Crédito,"2,960.23"
Cliente0803,Contrato1822,Outro Crédito,"1,474.46"
Cliente0804,Contrato1785,Outro Crédito,"2,539.88"
Cliente0805,Contrato0186,Outro Crédito,31.17
Cliente0806,Contrato0816,Outro Crédito,97.85
Cliente0806,Contrato2900,Outro Crédito,"29,803.29"
Cliente0807,Contrato1823,Outro Crédito,997.60
Cliente0807,Contrato1826,Outro Crédito,"2,010.16"
Cliente0808,Contrato0820,Outro Crédito,49.34
Cliente0809,Contrato1727,Crédito Individual,"2,514.52"
Cliente0810,Contrato1712,Outro Crédito,"9,974.85"
Cliente0811,Contrato0818,Outro Crédito,108.14
Cliente0812,Contrato0190,Outro Crédito,150.61
Cliente0813,Contrato0957,Outro Crédito,46.98
Cliente0814,Contrato1044,Outro Crédito,6.95
Cliente0815,Contrato0191,Outro Crédito,"1,219.63"
Cliente0816,Contrato0192,Outro Crédito,371.46
Cliente0816,Contrato1741,Outro Crédito,"7,204.46"
Cliente0817,Contrato1007,Outro Crédito,511.90
Cliente0818,Contrato0194,Outro Crédito,78.66
Cliente0818,Contrato2764,Crédito Habitação,"4,107.50"
Cliente0819,Contrato0202,Outro Crédito,25.35
Cliente0819,Contrato0556,Outro Crédito,"5,952.07"
Cliente0819,Contrato1898,Crédito Individual,"3,153.48"
Cliente0819,Contrato2648,Crédito Habitação,"5,929.08"
Cliente0819,Contrato2906,Outro Crédito,"116,349.22"
Cliente0820,Contrato2280,Crédito Cartões,82.59
Cliente0821,Contrato2710,Crédito Individual,"29,753.87"
Cliente0822,Contrato1815,Outro Crédito,"1,995.19"
Cliente0823,Contrato0195,Outro Crédito,0.28
Cliente0823,Contrato1903,Crédito Habitação,"15,949.07"
Cliente0823,Contrato2107,Crédito Cartões,"1,184.94"
Cliente0824,Contrato2243,Crédito Cartões,"1,658.78"
Cliente0825,Contrato1817,Outro Crédito,"1,780.71"
Cliente0826,Contrato0196,Outro Crédito,"3,290.28"
Cliente0827,Contrato0197,Outro Crédito,767.89
Cliente0828,Contrato0198,Outro Crédito,59.75
Cliente0828,Contrato2564,Crédito Individual,"10,296.61"
Cliente0828,Contrato2593,Crédito Individual,"5,922.68"
Cliente0829,Contrato0204,Outro Crédito,0.81
Cliente0829,Contrato0804,Outro Crédito,130.96
Cliente0830,Contrato0199,Outro Crédito,122.96
Cliente0831,Contrato0200,Outro Crédito,111.23
Cliente0832,Contrato1098,Outro Crédito,39.89
Cliente0833,Contrato0201,Outro Crédito,142.90
Cliente0834,Contrato0889,Outro Crédito,"1,463.21"
Cliente0835,Contrato2000,Crédito Habitação,67.47
Cliente0836,Contrato2845,Crédito Individual,"9,140.79"
Cliente0837,Contrato0203,Outro Crédito,135.75
Cliente0837,Contrato2613,Crédito Individual,"1,016.86"
Cliente0838,Contrato0260,Outro Crédito,"1,811.35"
Cliente0839,Contrato0348,Outro Crédito,"1,334.64"
Cliente0840,Contrato1071,Outro Crédito,50.72
Cliente0841,Contrato3070,Crédito Individual,"6,513.04"
Cliente0842,Contrato1814,Outro Crédito,"66,729.66"
Cliente0843,Contrato1169,Outro Crédito,"1,757.02"
Cliente0843,Contrato1194,Outro Crédito,396.88
Cliente0844,Contrato1347,Outro Crédito,209.48
Cliente0844,Contrato3049,Outro Crédito,"9,192.74"
Cliente0844,Contrato3060,Outro Crédito,"12,663.51"
Cliente0845,Contrato1693,Outro Crédito,"1,325.61"
Cliente0846,Contrato0459,Outro Crédito,"1,033.82"
Cliente0846,Contrato2631,Crédito Individual,"1,501.25"
Cliente0846,Contrato2644,Crédito Individual,"25,623.65"
Cliente0846,Contrato2645,Crédito Individual,"5,911.89"
Cliente0847,Contrato0913,Outro Crédito,36.79
Cliente0848,Contrato0205,Outro Crédito,574.46
Cliente0849,Contrato0265,Outro Crédito,827.41
Cliente0850,Contrato0259,Outro Crédito,814.19
Cliente0850,Contrato2643,Crédito Individual,"29,495.43"
Cliente0851,Contrato0206,Outro Crédito,350.08
Cliente0851,Contrato1852,Crédito Individual,"14,536.24"
Cliente0852,Contrato0434,Outro Crédito,69.92
Cliente0852,Contrato1927,Crédito Individual,"6,936.35"
Cliente0852,Contrato2157,Crédito Cartões,117.79
Cliente0853,Contrato0207,Outro Crédito,"3,735.56"
Cliente0854,Contrato2959,Outro Crédito,"48,244.08"
Cliente0855,Contrato0464,Outro Crédito,43.37
Cliente0856,Contrato0893,Outro Crédito,201.94
Cliente0857,Contrato0208,Outro Crédito,164.23
Cliente0858,Contrato2796,Crédito Individual,"28,147.34"
Cliente0859,Contrato1716,Outro Crédito,"4,540.27"
Cliente0860,Contrato0385,Outro Crédito,408.56
Cliente0860,Contrato0386,Outro Crédito,"31,456.18"
Cliente0860,Contrato2015,Outro Crédito,"3,830.79"
Cliente0861,Contrato1256,Outro Crédito,188.30
Cliente0862,Contrato0580,Outro Crédito,"3,099.02"
Cliente0862,Contrato2242,Crédito Cartões,"11,417.77"
Cliente0863,Contrato0209,Outro Crédito,"2,325.51"
Cliente0863,Contrato0424,Outro Crédito,41.42
Cliente0863,Contrato1873,Crédito Individual,"6,052.44"
Cliente0864,Contrato2752,Crédito Individual,803.23
Cliente0864,Contrato2894,Crédito Individual,"1,595.94"
Cliente0865,Contrato2921,Crédito Individual,"5,562.88"
Cliente0866,Contrato0211,Outro Crédito,130.09
Cliente0867,Contrato0212,Outro Crédito,664.62
Cliente0867,Contrato2168,Crédito Cartões,"8,518.03"
Cliente0868,Contrato0214,Outro Crédito,165.41
Cliente0868,Contrato2374,Crédito Cartões,126.18
Cliente0869,Contrato0213,Outro Crédito,241.37
Cliente0870,Contrato0215,Outro Crédito,81.50
Cliente0870,Contrato2005,Crédito Habitação,"37,787.19"
Cliente0871,Contrato1821,Outro Crédito,124.70
Cliente0872,Contrato0300,Outro Crédito,"6,449.83"
Cliente0872,Contrato1853,Crédito Habitação,"55,782.36"
Cliente0872,Contrato1872,Crédito Habitação,"30,439.09"
Cliente0873,Contrato0983,Outro Crédito,"1,845.55"
Cliente0873,Contrato2392,Crédito Cartões,745.28
Cliente0874,Contrato0339,Outro Crédito,5.39
Cliente0875,Contrato2889,Crédito Individual,"6,823.39"
Cliente0876,Contrato1706,Outro Crédito,"6,473.57"
Cliente0877,Contrato1735,Outro Crédito,763.16
Cliente0877,Contrato1736,Outro Crédito,299.28
Cliente0878,Contrato1737,Outro Crédito,"2,469.05"
Cliente0879,Contrato0217,Outro Crédito,224.17
Cliente0879,Contrato2670,Crédito Individual,"1,961.37"
Cliente0880,Contrato0218,Outro Crédito,52.12
Cliente0881,Contrato0219,Outro Crédito,251.21
Cliente0882,Contrato0220,Outro Crédito,"1,120.10"
Cliente0883,Contrato2112,Crédito Cartões,"3,235.03"
Cliente0884,Contrato0221,Outro Crédito,379.32
Cliente0884,Contrato2749,Crédito Individual,"32,744.17"
Cliente0885,Contrato2560,Crédito Individual,"1,811.04"
Cliente0886,Contrato1738,Outro Crédito,279.33
Cliente0886,Contrato1739,Outro Crédito,"1,496.39"
Cliente0887,Contrato0222,Outro Crédito,67.66
Cliente0888,Contrato1701,Crédito Habitação,"1,968.86"
Cliente0888,Contrato2970,Crédito Habitação,"1,295.79"
Cliente0888,Contrato3037,Crédito Habitação,"2,694.36"
Cliente0889,Contrato1839,Outro Crédito,"1,075.42"
Cliente0890,Contrato0223,Outro Crédito,"1,353.28"
Cliente0891,Contrato2702,Crédito Individual,865.02
Cliente0892,Contrato0224,Outro Crédito,59.61
Cliente0892,Contrato2781,Crédito Individual,"5,767.82"
Cliente0893,Contrato1702,Crédito Habitação,200.86
Cliente0894,Contrato0248,Outro Crédito,211.46
Cliente0894,Contrato3042,Crédito Individual,"5,035.65"
Cliente0895,Contrato2851,Outro Crédito,927.08
Cliente0896,Contrato0225,Outro Crédito,581.88
Cliente0896,Contrato2626,Crédito Individual,724.82
Cliente0896,Contrato2887,Crédito Individual,"22,940.50"
Cliente0897,Contrato0226,Outro Crédito,"2,213.05"
Cliente0898,Contrato0228,Outro Crédito,606.88
Cliente0899,Contrato1740,Outro Crédito,643.45
Cliente0900,Contrato0229,Outro Crédito,"2,811.52"
Cliente0900,Contrato1854,Crédito Individual,"3,261.35"
Cliente0900,Contrato2100,Crédito Cartões,"3,305.15"
Cliente0901,Contrato0588,Outro Crédito,598.97
Cliente0902,Contrato2871,Crédito Individual,"2,071.58"
Cliente0903,Contrato1707,Outro Crédito,"6,755.16"
Cliente0904,Contrato0636,Outro Crédito,306.94
Cliente0904,Contrato2236,Crédito Cartões,863.14
Cliente0904,Contrato2699,Crédito Habitação,"4,389.76"
Cliente0905,Contrato1703,Crédito Habitação,75.71
Cliente0905,Contrato2675,Crédito Habitação,"7,899.89"
Cliente0906,Contrato1954,Crédito Habitação,243.14
Cliente0907,Contrato0397,Outro Crédito,100.76
Cliente0907,Contrato2890,Crédito Individual,"7,723.43"
Cliente0908,Contrato1708,Outro Crédito,"11,863.58"
Cliente0909,Contrato2142,Crédito Cartões,"2,085.41"
